T,CL,CD
0.04889107142857149,0.2301051875344118,0.00516314838821691
0.04957967806841053,0.23029352506158557,0.005158439638162854
0.050268284708249567,0.2304609044756077,0.005153326197430054
0.050956891348088604,0.23063874067794368,0.00514894315383643
0.05164549798792764,0.23079387737452342,0.0051445836412862605
0.05233410462776668,0.23093809124660064,0.005140639782875678
0.053022711267605716,0.23107479347672835,0.005136361677540869
0.05371131790744475,0.2312153248245229,0.0051330501474472975
0.05439992454728379,0.231343666949227,0.005129332276491338
0.05508853118712283,0.23146485293021124,0.005125832070709924
0.055777137826961865,0.23158048705552267,0.005122212818318859
0.0564657444668009,0.23172804164349206,0.00511975845121428
0.05715435110663994,0.23183144031638475,0.005117347472301045
0.057842957746478976,0.23193387611532087,0.0051141320506495535
0.058531564386318014,0.23203668804238511,0.005110927929082041
0.05922017102615705,0.23213166274141073,0.005107835413110176
0.05990877766599609,0.23222752839752708,0.005104890780864187
0.060597384305835125,0.23231896157365567,0.005102031499801173
0.06128599094567416,0.23239088486195333,0.005098945884311334
0.0619745975855132,0.23244559812547239,0.005095557321707693
0.06266320422535224,0.2325135086948851,0.0050926533345659495
0.06335181086519127,0.2325819680484773,0.005089942368085664
0.06404041750503031,0.23266018839080965,0.005087457901104655
0.06472902414486935,0.23272760159961217,0.0050849777801432764
0.06541763078470839,0.2327955356526391,0.005082806689450688
0.06610623742454742,0.23287018365310544,0.00508085553779903
0.06679484406438646,0.23293033087058615,0.005078497780879016
0.0674834507042255,0.23299396169424197,0.005076092647269392
0.06817205734406453,0.2330667962738244,0.005073929422946445
0.06886066398390357,0.23315194474527728,0.0050720233611688155
0.06954927062374261,0.23322567402196753,0.00506988466730237
0.07023787726358165,0.23329315491845662,0.00506777051355061
0.07092648390342068,0.23335472576869457,0.0050656465347924074
0.07161509054325972,0.2334148066483255,0.005063701438327743
0.07230369718309876,0.23348066958655053,0.005061799180310971
0.0729923038229378,0.2335411812654769,0.005059947559538779
0.07368091046277683,0.23359544988375974,0.005058070465945357
0.07436951710261587,0.23365082483900967,0.005056386215355249
0.07505812374245491,0.23370191344137242,0.005054538531693108
0.07574673038229394,0.23375257013687323,0.005052690529381348
0.07643533702213298,0.23380206562558203,0.00505101284396046
0.07712394366197202,0.233852823404794,0.00504937556000744
0.07781255030181106,0.2339012678010778,0.005047755457429678
0.0785011569416501,0.23394468108456706,0.005046283421466223
0.07918976358148913,0.23398786012211903,0.005044764072637425
0.07987837022132817,0.23402826805408464,0.005043302033063381
0.0805669768611672,0.2340668198415886,0.005041906339765465
0.08125558350100624,0.23410601649310994,0.005040486975249238
0.08194419014084528,0.23414625379698847,0.005039092496072908
0.08263279678068432,0.2341848871344489,0.00503775288923518
0.08332140342052335,0.23422367905448793,0.0050364249376429315
0.08401001006036239,0.2342601235046203,0.00503509214701724
0.08469861670020143,0.23429551504969265,0.005033930654199617
0.08538722334004047,0.23433279662212927,0.005032844333984659
0.0860758299798795,0.23436267808667874,0.0050318388562847725
0.08676443661971854,0.23439544057745923,0.005030775319621073
0.08745304325955758,0.2344290319432604,0.005029545135140759
0.08814164989939662,0.23446299964063558,0.005028486477955376
0.08883025653923565,0.234500027107556,0.005029077616702789
0.08951886317907469,0.23452248407539447,0.005026729665059189
0.09020746981891373,0.23455560368948308,0.005025940901562534
0.09089607645875276,0.23457260811943403,0.0050250959687796835
0.0915846830985918,0.23459638948470227,0.005024328310288368
0.09227328973843084,0.23463043514932896,0.0050253381920155665
0.09296189637826988,0.2346512949017514,0.005024733574232797
0.09365050301810891,0.234665932293117,0.005024137754624351
0.09433910965794795,0.23467061639291392,0.0050211022326383204
0.09502771629778699,0.23469651900919863,0.005022407155389246
0.09571632293762602,0.23472219198510796,0.005022101768901101
0.09640492957746506,0.23474564562081351,0.005021231976360484
0.0970935362173041,0.23477101212346643,0.005021296295691148
0.09778214285714314,0.23478777221381367,0.005020000204717447
0.09847074949698217,0.2348048830575996,0.005018320445871538
0.09915935613682121,0.23481792037392216,0.005016582174960331
0.09984796277666025,0.23483559668612394,0.005015861239968618
0.10053656941649929,0.23485544621337975,0.00501525052545344
0.10122517605633832,0.23487289381776794,0.005014877752040699
0.10191378269617736,0.23488274713895907,0.0050140672638618105
0.1026023893360164,0.23489890209556274,0.0050133811101990096
0.10329099597585543,0.23492074321174072,0.005012519095386685
0.10397960261569447,0.2349464842514711,0.00501241437758129
0.10466820925553351,0.2349597716270311,0.005012058749375824
0.10535681589537255,0.23497157879689742,0.005011823294574623
0.10604542253521158,0.2349823497767122,0.005011122675128757
0.10673402917505062,0.234998226622488,0.0050105092181397205
0.10742263581488966,0.23501070123472573,0.005009904412775951
0.1081112424547287,0.23501964813813944,0.005009203485518483
0.10879984909456773,0.2350453525359009,0.0050087913612100726
0.10948845573440677,0.23507227271808243,0.00500903996001986
0.11017706237424581,0.2350868676724122,0.005008290415924881
0.11086566901408484,0.2351038488249084,0.005007573416843627
0.11155427565392388,0.23511649341080418,0.005006667393626181
0.11224288229376292,0.23513337508495524,0.00500598945614055
0.11293148893360196,0.23515169880840076,0.005005540146410502
0.113620095573441,0.23515245330746892,0.005005256398112592
0.11430870221328003,0.23516983495055366,0.005004745979543991
0.11499730885311907,0.23518167887524774,0.005004222137717536
0.1156859154929581,0.23520133349934924,0.005003727066947289
0.11637452213279714,0.2352147685929,0.005003335039642417
0.11706312877263618,0.23521538753773172,0.005002657835009792
0.11775173541247522,0.2352211411043951,0.0050028378112728445
0.11844034205231425,0.23522526628809545,0.0050021655354917415
0.11912894869215329,0.23524611755493702,0.00500167526671736
0.11981755533199233,0.2352569539518877,0.005001021746713975
0.12050616197183137,0.2352622037858022,0.005000524643284326
0.1211947686116704,0.23527848245536398,0.005001167990429165
0.12188337525150944,0.2352912352288557,0.005000469979333237
0.12257198189134848,0.2353072754940315,0.004999775334698538
0.12326058853118751,0.2353154690665539,0.004999062958412461
0.12394919517102655,0.23531397374536409,0.004995923845107028
0.12463780181086559,0.23532332298103253,0.004995492112060327
0.1253264084507046,0.23533182194307933,0.004995221951072611
0.12601501509054364,0.23533953386077822,0.004994952857735742
0.12670362173038266,0.2353592478193738,0.004996146401911728
0.12739222837022168,0.2353784649843473,0.004997176227913947
0.1280808350100607,0.2353904950331695,0.00499655099367386
0.12876944164989973,0.23537893445442798,0.00499374412963716
0.12945804828973875,0.23538535077026176,0.004993443619234704
0.13014665492957778,0.23539939753723121,0.004993164735706223
0.1308352615694168,0.23541147929824616,0.0049926892826995745
0.13152386820925582,0.2354217230600272,0.004992285353524779
0.13221247484909485,0.2354323910921299,0.004991960558116324
0.13290108148893387,0.23544409763465585,0.004991350232042288
0.1335896881287729,0.23545739779626215,0.004990849071407126
0.13427829476861192,0.23547204427776455,0.004990462131514439
0.13496690140845094,0.23548514618708616,0.004989993655543398
0.13565550804828996,0.23549065485115833,0.004989786659227968
0.136344114688129,0.23549571466991487,0.004989622287897373
0.137032721327968,0.23549425371408203,0.004989597573991795
0.13772132796780703,0.2354922984102692,0.004989621031379237
