x_data,y_data
0.041558441558441565,-123.18595471252438
0.07673027652619484,-143.8405793602932
0.11125011043378392,-142.5021025678993
0.1451179432812086,-825.0092616612986
0.178333775068469,-1448.3724299529758
0.21089760579556496,-1815.5754084404991
0.24280943546249667,-2176.8671928205927
0.2740692640692639,-2422.97946098291
0.3046770916158669,-2586.8154062652166
0.33463291810230605,-2675.963452860884
0.36393674352858,-2869.9861758212433
0.3925885678946907,-3099.883770225097
0.4205883912006363,-3452.6232671425946
0.44793621344641776,-3791.298571805228
0.47463203463203424,-4023.4646981019287
0.5006758547574875,-4285.270106172741
0.5260676738227762,-4570.630022289574
0.5508074918278999,-4936.837413698387
0.5748953087728595,-5226.815808416458
0.5983311246576549,-5484.2268363087205
0.6211149394822862,-5769.764887037999
0.6432467532467533,-6158.8349326840325
0.6647265659510563,-6179.108562544388
0.6855543775951934,-6161.972509989043
0.7057301881791674,-6257.189271032182
0.7252539977029775,-6379.793787873173
0.7441258061666219,-6563.603689397586
0.7623456135701038,-6716.666293387655
0.77991341991342,-6848.905260436776
0.7968292251965717,-6912.355841067895
0.8130930294195595,-7139.729952964091
0.8287048325823827,-7238.867982517198
0.8436646346850437,-7234.129607204057
0.8579724357275369,-7219.180644723841
0.8716282357098676,-7243.610297973702
0.8846320346320343,-7197.651339727625
0.8969838324940366,-7056.320901454113
0.9086836292958734,-6890.093274521826
0.9197314250375473,-6642.4634721445445
0.9301272197190565,-6316.260758793221
0.9398710133404012,-5927.479070513469
0.9489628059015808,-5478.143440624962
0.9574025974025978,-4784.718181176363
0.9651903878434495,-4114.736006945683
0.9723261772241361,-3504.1340928300433
0.9788099655446589,-2855.7577827509335
0.9846417528050179,-2255.9788876510625
0.9898215390052129,-1665.1998607907005
0.9943493241452425,-1110.471023175818
0.9982251082251076,-552.8459428006847
