x_data,y_data
0.041558441558441565,0.49999999999999983
0.07673027652619484,0.49999999999999983
0.11125011043378392,0.42268922452286634
0.1451179432812086,0.6167964974082873
0.178333775068469,0.36975903078584743
0.21089760579556496,0.13772769837374496
0.24280943546249667,0.03558333131830896
0.2740692640692639,0.015266079090046689
0.3046770916158669,0.012861706059981335
0.33463291810230605,0.011365714737106862
0.36393674352858,0.01217298270214491
0.3925885678946907,0.010812200561005078
0.4205883912006363,0.009297465897165794
0.44793621344641776,0.007913262014231622
0.47463203463203424,0.009763693480585546
0.5006758547574875,0.007367377942766818
0.5260676738227762,0.00817637201514297
0.5508074918278999,0.007294518503074034
0.5748953087728595,0.007895177015708015
0.5983311246576549,0.007869978892508496
0.6211149394822862,0.008347721913883015
0.6432467532467533,0.00797269596048887
0.6647265659510563,0.0057378069297039785
0.6855543775951934,0.007817821231903428
0.7057301881791674,0.007052954587148014
0.7252539977029775,0.005336903597419643
0.7441258061666219,0.007407012589262047
0.7623456135701038,0.0076526870399769575
0.77991341991342,0.007562463113113131
0.7968292251965717,0.006929330712367461
0.8130930294195595,0.006811693428234063
0.8287048325823827,0.0053852871070187965
0.8436646346850437,0.005422097163419968
0.8579724357275369,0.00515549463532764
0.8716282357098676,0.007041455443634096
0.8846320346320343,0.007113632175573897
0.8969838324940366,0.005545104526971725
0.9086836292958734,0.005643684670042372
0.9197314250375473,0.005791904364970675
0.9301272197190565,0.0057466089162542325
0.9398710133404012,0.005880766623112228
0.9489628059015808,0.004980386608102868
0.9574025974025978,0.005096830466437813
0.9651903878434495,0.00521303067880103
0.9723261772241361,0.00532544729959158
0.9788099655446589,0.006989608585611377
0.9846417528050179,0.0071004037223707135
0.9898215390052129,0.007158650243916658
0.9943493241452425,0.00722970517680692
0.9982251082251076,0.007911498720866621
