t,Zx1,Zy1,Zz1,Rxm1,Rym1,Rxp1,Ryp1,a1,Zx2,Zy2,Zz2,Rxm2,Rym2,Rxp2,Ryp2,a2
10.569591796038475,-2.4997844590644116e-10,-6.485643571633575e-10,5.923540356905299,-0.42023657073409915,-0.4202365676691327,0.42023657299250033,0.4202365743989417,0.07905999999999998,-2.973507274263017e-11,-6.57634283749585e-11,6.275388513855943,-0.7659232587303411,-0.7659232587285673,0.7659232586924644,0.7659232586583165,0.07906000000000003
10.595184027990141,-2.6421434636686946e-10,-6.21315212316423e-10,5.948417776993906,-0.4170996606597118,-0.41709966066610166,0.4170996623814497,0.41709966551173244,0.07906,-3.340034622163562e-11,-8.20518457911998e-11,6.282980342690535,-0.7677007396956712,-0.7677007396825637,0.76770073965953,0.7677007396143833,0.07906000000000005
10.620776259941808,-2.423364025594322e-10,-4.81492322338709e-10,5.973664970976412,-0.41396624529182374,-0.4139662494938151,0.4139662458028131,0.4139662502091567,0.07905999999999992,-3.6177460761920585e-11,-8.523194685597535e-11,6.290453627548046,-0.769433250917053,-0.7694332508876551,0.7694332508749036,0.7694332508148929,0.07905999999999995
10.646368491893474,-2.050133895497312e-10,-3.0289210016341353e-10,5.999348767085661,-0.4107472382700821,-0.4107472461160941,0.4107472375955289,0.41074724218490066,0.07905999999999995,-3.626376317418064e-11,-7.751982549582296e-11,6.297814111125416,-0.7711096664199647,-0.7711096663934599,0.7711096663721337,0.7711096663030306,0.07905999999999999
10.67196072384514,-1.8419267943504534e-10,-1.9171767530841935e-10,6.025550004067279,-0.4075747791600497,-0.40757479000474933,0.40757477736313963,0.4075747818794951,0.07905999999999998,-3.0990602108173704e-11,-6.062095601294356e-11,6.305062606959209,-0.7727224574009542,-0.7727224574191435,0.7727224573553456,0.7727224573138258,0.07906000000000003
10.697552955796807,-1.6983497104350368e-10,-1.8274542271917114e-10,6.052196525373984,-0.4046452145980576,-0.40464522616656984,0.40464521171491047,0.4046452158961557,0.07906,-2.307748268129082e-11,-4.086443869037036e-11,6.312193955352133,-0.7742614768500454,-0.7742614769391298,0.7742614768048739,0.7742614768069493,0.07905999999999996
10.723145187748473,-1.7422335032371158e-10,-3.325683945888904e-10,6.079180200985082,-0.40195978294294016,-0.4019597889991462,0.40195978052790377,0.4019597823780659,0.07906000000000013,-2.8716281549127556e-11,-6.005144112157045e-11,6.319217083517146,-0.7756921154820319,-0.7756921156608605,0.7756921154002532,0.7756921154035475,0.07906000000000013
10.74873741970014,-2.428213461772289e-10,-7.016299904139368e-10,6.106529302192363,-0.3993961498398194,-0.3993961445512168,0.3993961506588888,0.3993961478121324,0.07906000000000014,-5.060675252958326e-11,-1.263913348507398e-10,6.326137504613146,-0.7770032002803404,-0.777003200513661,0.7770032001331045,0.777003200077419,0.07905999999999996
10.774329651651806,-4.143308568729722e-10,-1.2661013180357938e-9,6.134323904747075,-0.39690248380987425,-0.3969024687142339,0.396902488913995,0.39690248238690434,0.07905999999999999,-7.42025836559594e-11,-2.0438800204762477e-10,6.332954909779091,-0.7782195433693704,-0.7782195436628511,0.7782195431717348,0.7782195431005127,0.07905999999999994
10.799921883603472,-5.900309960390833e-10,-1.7588645418567637e-9,6.162519516116854,-0.3945517364858088,-0.39455172001564687,0.39455174387941044,0.39455173840331786,0.07906000000000006,-8.987824013819917e-11,-2.7229501471142595e-10,6.339683656411052,-0.7793311514451281,-0.779331151789045,0.7793311512620543,0.7793311512268489,0.07905999999999998
10.825514115555139,-6.338255459927522e-10,-1.8331565944917386e-9,6.191018529548044,-0.3923948717680482,-0.3923948620685798,0.3923948782834525,0.39239487770877296,0.07905999999999999,-9.456461022201583e-11,-3.011421148710389e-10,6.346328587423742,-0.7803215401476086,-0.7803215404161238,0.7803215400234198,0.7803215399881833,0.07906000000000017
10.851106347506805,-4.388072277071724e-10,-1.3147518488245573e-9,6.219770140208615,-0.3904437221597118,-0.3904437217642927,0.3904437258130822,0.39044373018427964,0.07905999999999999,-9.553459519718072e-11,-3.129380335449451e-10,6.352898923157765,-0.781169786068193,-0.7811697861787962,0.7811697860019166,0.781169785881843,0.07906000000000013
10.876698579458472,-1.0454318472830095e-10,-4.5527562472503457e-10,6.248785194843854,-0.38877960244072385,-0.38877960937073375,0.3887796034173767,0.38877961058386357,0.07905999999999999,-8.067784596886891e-11,-2.7339093318531303e-10,6.359399359082056,-0.7818778775451405,-0.7818778775161311,0.7818778775417733,0.7818778773726988,0.07906
10.902290811410138,6.580407826485604e-11,-5.3641375953626304e-11,6.278060709057982,-0.3874631390409541,-0.3874631522348307,0.3874631374472809,0.3874631461477454,0.0790600000000002,-7.446738293606881e-11,-2.567034140524108e-10,6.365840150869351,-0.7824490309966428,-0.7824490308344858,0.7824490310161949,0.7824490307434496,0.07905999999999992
10.927883043361804,1.5364589597810274e-11,-2.734971086192801e-10,6.307637319896214,-0.38642191205097093,-0.3864219276201993,0.3864219089996431,0.3864219183954913,0.07905999999999992,-7.92718322869727e-11,-2.812352410457692e-10,6.372218195546065,-0.7829010132652362,-0.7829010130702813,0.7829010132514179,0.7829010128374253,0.07905999999999988
10.95347527531347,-2.10808432831693e-10,-1.0050784384201056e-9,6.337453393359722,-0.3857298463675143,-0.38572985394488696,0.38572984507795866,0.3857298514170613,0.07906000000000017,-1.1607271330276254e-10,-3.929174032019784e-10,6.378558181967169,-0.7832390508497836,-0.7832390508698718,0.7832390507205066,0.7832390502806786,0.07905999999999994
10.979067507265137,-5.807221198226109e-10,-2.13991923896422e-9,6.367328381088419,-0.38538134109879985,-0.38538133227865423,0.38538134483064107,0.3853813451054425,0.07906000000000009,-1.965958563990871e-10,-6.512549571932704e-10,6.384863450823599,-0.7834590829838513,-0.7834590832620751,0.7834590826693014,0.7834590821684019,0.07906000000000006
11.004659739216804,-1.029508319611695e-9,-3.3677191523810776e-9,6.3972408866421,-0.38534254257774214,-0.3853425195056328,0.38534255119126637,0.3853425464689,0.07906000000000005,-2.6455980924263694e-10,-8.763087152290231e-10,6.391176294528012,-0.7835253327261352,-0.7835253332680289,0.7835253322615415,0.7835253317513157,0.07906000000000016
11.03025197116847,-1.226592476290619e-9,-3.898878653749891e-9,6.427157865273129,-0.3855059006399186,-0.385505874609428,0.38550590976702676,0.38550590334818696,0.07905999999999999,-2.9898586760128125e-10,-1.0057029261166732e-9,6.3975023653067575,-0.783393146388934,-0.783393147159781,0.7833931458754411,0.783393145549296,0.07906000000000006
11.055844203120136,-1.0078046250689132e-9,-3.3150885672305534e-9,6.4570316235164755,-0.38599326083643026,-0.38599324296137355,0.3859932652672896,0.3859932581478032,0.07906000000000005,-3.076107603433722e-10,-9.918524419820293e-10,6.403835077557741,-0.7831191868791216,-0.7831191876930671,0.7831191864611742,0.7831191864737056,0.07906000000000006
11.081436435071803,-3.700642054452087e-10,-1.5450905288958404e-9,6.486774392922795,-0.38686986171047894,-0.38686985815306746,0.3868698579958913,0.3868698492982369,0.07905999999999985,-2.695450952024851e-10,-8.272776790197276e-10,6.410191440002113,-0.7826801983936476,-0.7826801989962046,0.7826801981803747,0.7826801984263513,0.07906
11.107028667023469,6.291980197110697e-10,1.4732198013323706e-9,6.516170231179054,-0.3879483630514444,-0.38794837873940513,0.38794835037616926,0.38794834519422,0.07906000000000002,-1.9342268623976802e-10,-6.112681986846185e-10,6.416611813558734,-0.7820725379512734,-0.7820725381845771,0.7820725379838904,0.782072538429602,0.07905999999999994
11.132620898975135,1.2371033096170862e-9,3.528743150005736e-9,6.545322336557704,-0.3891987410204089,-0.38919878166451677,0.38919872226235985,0.38919873027466967,0.07906000000000007,-1.24999082630561e-10,-4.0180630604606926e-10,6.423087559261422,-0.7813634519976838,-0.7813634518864826,0.7813634522188699,0.7813634527764233,0.07905999999999988
11.158213130926802,8.024565721794175e-10,2.59538178146765e-9,6.5742841151648,-0.3908150197968379,-0.3908150715859311,0.390815002529428,0.3908150202873471,0.07906000000000014,-1.2927880928858036e-10,-4.0576701656813936e-10,6.4296276152062966,-0.780574040094592,-0.7805740398964494,0.7805740402699778,0.7805740407785972,0.07906000000000014
11.183805362878468,-5.4336891756492884e-11,1.352915543770554e-10,6.602994869908249,-0.39287479107475154,-0.39287481798005974,0.39287478552571564,0.39287479927646174,0.07905999999999988,-2.331570801427087e-10,-7.165023276493443e-10,6.4362408984581165,-0.7796982523411654,-0.7796982524102128,0.7796982521358541,0.7796982522343456,0.07906000000000003
11.209397594830135,-1.3023567888313485e-9,-3.768733622832733e-9,6.631355386806631,-0.39520843570618086,-0.3952084125551113,0.3952084427217621,0.39520843970824865,0.07906000000000009,-3.813188405480676e-10,-1.184032292195851e-9,6.442934173795801,-0.7787482540271722,-0.7787482548033995,0.7787482533359898,0.778748253081626,0.07905999999999999
11.234989826781801,-2.3008790393307454e-9,-7.457963469426542e-9,6.659354976793798,-0.39764954556171805,-0.39764946769280024,0.397649560110572,0.39764953022227517,0.07906000000000003,-4.804740884002878e-10,-1.5404726970006909e-9,6.449710459492521,-0.7776897732805246,-0.777689775246919,0.7776897721704875,0.7776897719865418,0.07906000000000002
11.260582058733467,-2.758223782883233e-9,-9.391097080456802e-9,6.6870291662920405,-0.4001937680915482,-0.40019365826191455,0.40019378353109175,0.40019372883244064,0.07905999999999999,-4.766863927522598e-10,-1.5869745317413977e-9,6.456580160470614,-0.7765551229192289,-0.7765551259496475,0.7765551215537869,0.7765551216739053,0.07906000000000005
11.286174290685134,-2.5160071697918577e-9,-8.653376784762575e-9,6.714336799171531,-0.40291124520360533,-0.4029111663440575,0.40291125080767726,0.4029112018216896,0.07905999999999992,-4.3372885318799095e-10,-1.4202066858900135e-9,6.463556647983747,-0.7753296246874654,-0.7753296277959992,0.7753296233049161,0.7753296234397861,0.07906000000000012
11.3117665226368,-1.9703317704816288e-9,-6.524486922924999e-9,6.741218965241699,-0.40576861652403023,-0.40576862578993195,0.4057686079635821,0.4057686017104157,0.07905999999999996,-3.830733765350367e-10,-1.0820093728024233e-9,6.470638709276997,-0.7740071781907442,-0.7740071806017138,0.7740071769209839,0.774007176863422,0.07906000000000005
11.337358754588466,-1.8106039144070698e-9,-5.169863398732577e-9,6.767635817930923,-0.4086626969447124,-0.40866280511281944,0.4086626799084834,0.40866273768221684,0.07906000000000012,-2.6280812142889867e-10,-5.787146782464663e-10,6.47783148423597,-0.7725902734134164,-0.7725902748851345,0.7725902724289662,0.7725902723831686,0.07905999999999996
11.362950986540133,-2.2757681460343437e-9,-5.982043591306136e-9,6.7936290618761355,-0.41164339105299563,-0.41164353027933,0.4116433739590526,0.41164346669899254,0.07906000000000007,-2.0248231856954085e-10,-4.379298712777014e-10,6.485144258253305,-0.7710664844446352,-0.7710664854938768,0.7710664836320058,0.7710664836799774,0.07906000000000007
