t,Zx1,Zy1,Zz1,R1,a1,Zx2,Zy2,Zz2,R2,a2
2.8663299785867173,6.244724188783319e-16,4.442858988698915e-16,2.2170633538045257,0.5577181038307524,0.07905999999999998,7.595921728002652e-17,-1.8567710088610583e-16,1.771979152627912,0.967042015485468,0.07905999999999999
2.8919222105383846,4.879985533254729e-16,2.7623933988005493e-16,2.238579578569504,0.5619766670203843,0.07906000000000012,-1.166478762290602e-16,-7.586159448497105e-17,1.7800450172100002,0.964589538393603,0.07906000000000016
2.917514442490052,4.817507608945623e-16,3.7840696886519906e-16,2.2597762961259176,0.5662297032777864,0.0790600000000001,1.4466081033101064e-16,3.4965493679711534e-17,1.78818424009269,0.9621071173149294,0.07905999999999984
2.943106674441719,5.704502260532011e-16,4.0394445137473735e-16,2.2806544865251737,0.5704788728155658,0.07905999999999998,1.1163090025637926e-16,-2.231097452822503e-16,1.796381095458427,0.959596962369513,0.07905999999999998
2.9686989063933864,4.596873746755383e-16,3.0409074382660923e-16,2.3012095595795357,0.5747111646960942,0.07905999999999991,-2.854390441826723e-16,6.199581050121389e-17,1.8046502322303697,0.9570634090687061,0.07905999999999999
2.9942911383450537,4.700833171414306e-16,5.354986638264379e-16,2.3214480718755492,0.5789343863444021,0.07906,-1.601627237856902e-16,-4.561815723942275e-17,1.8130162187736507,0.9545081039501487,0.07906000000000005
3.019883370296721,5.520140774796717e-16,5.023519113396321e-16,2.3413576863709866,0.5831526939183981,0.07906000000000006,-5.826919523382726e-16,-1.600360028834831e-16,1.8214933288488955,0.9519285925160588,0.07906000000000003
3.045475602248388,5.852685318763568e-16,5.587263628316774e-16,2.3609364210076285,0.5873609024195339,0.07906000000000002,1.3825841110222142e-16,8.856352739429903e-17,1.8300806928491862,0.9493302934160075,0.07906000000000003
3.0710678342000555,3.97658232839445e-16,4.1929679535588135e-16,2.3801905098556224,0.5915593985131063,0.07906,2.952258342050929e-16,-1.0376464486247486e-16,1.8387640450477205,0.9467156085893992,0.07906000000000014
3.0966600661517227,6.115013256837656e-16,2.8357449743486476e-16,2.399142874605263,0.5957576801655718,0.07906,-4.482354348696684e-17,-2.0376405359879398e-18,1.847524686931891,0.9440815381374886,0.07905999999999991
3.12225229810339,3.609730549883327e-16,6.750566994734155e-16,2.4178387522132416,0.5999494402611683,0.07906000000000016,-1.3230978786713095e-16,-2.3355494358893653e-18,1.856332308229683,0.9414317357168019,0.07906000000000006
3.1478445300550573,4.60572263133624e-16,6.482074825834855e-16,2.4363016308029533,0.6041326320926926,0.07905999999999998,1.8178855209650211e-16,-1.020413203966373e-16,1.8651844188700626,0.9387663121395614,0.07905999999999974
3.1734367620067245,4.22378205330902e-16,5.566436042844164e-16,2.4545679471196693,0.6082973676045932,0.07905999999999994,1.2651335844146688e-16,-1.249487461312888e-16,1.8740951568244115,0.9360937004697509,0.07906000000000009
3.199028993958392,6.981379599310676e-16,5.069342114180999e-16,2.4726612550828984,0.6124437824548817,0.07906000000000007,1.3010310495423763e-16,-1.6948283092857325e-16,1.8830993614887583,0.9334107294845577,0.07906000000000006
3.224621225910059,4.592153518358026e-16,7.245643603943236e-16,2.4906007789885676,0.6165623073272255,0.07906000000000003,-2.0340979881121827e-16,3.499920398811805e-17,1.8922076695182117,0.9307174697281881,0.07906000000000009
3.2502134578617263,3.2519301011681005e-16,6.512747073557855e-16,2.50836925100268,0.6206472085572897,0.07906000000000024,-3.5583997285049533e-17,1.3374547158543071e-16,1.901411511335235,0.928015208332261,0.07905999999999995
3.2758056898133936,5.119846079018376e-16,6.259732666255487e-16,2.525959083463642,0.6246916319385553,0.07906,7.279187797028886e-18,-3.4167616190135586e-18,1.910682348349999,0.9253060910550385,0.07905999999999998
3.301397921765061,4.969290978715182e-16,7.423436995483905e-16,2.5433514896454974,0.6286956437335176,0.07905999999999999,2.234183561018527e-16,1.7001065020196837e-16,1.919997282654625,0.9225909431049643,0.07906000000000013
3.326990153716728,6.214734908156468e-16,6.411740632838867e-16,2.56054169054156,0.6326536852041597,0.07906000000000017,9.14691842541523e-17,-1.0760531045267648e-17,1.9293538553781757,0.9198740091815367,0.07906000000000007
