ref age (deg),T,DT,RPM_1,CT_1,CQ_1,CP_1
490.0000000000003,6.749311294765844,0.13774104683195593,12.1,-0.793804595856706,0.0853315163184874,0.597529222298959
500.0000000000003,6.8870523415978,0.13774104683195593,12.1,-0.7926843648165349,0.08507716161247478,0.5957481175415495
510.00000000000034,7.024793388429757,0.13774104683195593,12.1,-0.7920866507477121,0.0849203961999902,0.5946503764132229
520.0000000000003,7.162534435261713,0.13774104683195593,12.1,-0.7913911954072707,0.08477137575063831,0.593606868960765
530.0000000000003,7.300275482093669,0.13774104683195593,12.1,-0.7907054651988435,0.08458641137968106,0.5923116661857599
540.0000000000003,7.438016528925625,0.13774104683195593,12.1,-0.7902242535005977,0.08448650878748308,0.5916121038107177
550.0000000000003,7.5757575757575815,0.13774104683195593,12.1,-0.7895327798419451,0.08431327357849579,0.590399033843525
560.0000000000005,7.713498622589538,0.13774104683195593,12.1,-0.788804798251899,0.08413948918231538,0.5891821182233946
570.0000000000003,7.851239669421494,0.13774104683195593,12.1,-0.7883206594044151,0.08401320292888105,0.5882978057201453
580.0000000000005,7.98898071625345,0.13774104683195593,12.1,-0.7873913871517348,0.08379356484563483,0.5867598021930603
590.0000000000005,8.126721763085406,0.13774104683195593,12.1,-0.7866382981670483,0.08360257503072174,0.5854224065800947
600.0000000000003,8.264462809917362,0.13774104683195593,12.1,-0.785878010586565,0.08342686323973898,0.5841919944844886
610.0000000000003,8.402203856749317,0.13774104683195593,12.1,-0.785104699193022,0.08326933871244363,0.5830889376966953
620.0000000000003,8.539944903581272,0.13774104683195593,12.1,-0.7844238992709801,0.08306056602947293,0.5816270185339425
630.0000000000003,8.677685950413228,0.13774104683195593,12.1,-0.7838526449311594,0.08293110763442303,0.5807204932845197
640.0000000000002,8.815426997245183,0.13774104683195593,12.1,-0.7832881612257251,0.08280363659330468,0.5798278843710579
650.0000000000002,8.953168044077138,0.13774104683195593,12.1,-0.7828664558296105,0.08269957762221805,0.5790992171827879
660.0000000000002,9.090909090909093,0.13774104683195593,12.1,-0.7822745420537268,0.08262696172996194,0.5785907284145303
670.0000000000001,9.228650137741049,0.13774104683195593,12.1,-0.7823140728121684,0.08265071768357818,0.578757078165498
680.0,9.366391184573004,0.13774104683195593,12.1,-0.7815201329008067,0.08245868368393391,0.5774123707067189
690.0,9.50413223140496,0.13774104683195593,12.1,-0.7809480115219365,0.08232274948291127,0.5764604989842275
700.0,9.641873278236915,0.13774104683195593,12.1,-0.7805958962852334,0.08220774893847153,0.5756552140338633
710.0,9.77961432506887,0.13774104683195593,12.1,-0.7795819653064252,0.08197762726476429,0.5740437997445496
719.9999999999999,9.917355371900825,0.13774104683195593,12.1,-0.7790577051157371,0.08188213640895593,0.5733751303095089
729.9999999999999,10.05509641873278,0.13774104683195593,12.1,-0.7786013608804686,0.0817088267886063,0.5721615392808681
739.9999999999998,10.192837465564736,0.13774104683195593,12.1,-0.7777381218866175,0.08152466507290368,0.5708719570548788
749.9999999999998,10.330578512396691,0.13774104683195593,12.1,-0.7774983747865336,0.08146831084917958,0.5704773397208865
759.9999999999998,10.468319559228647,0.13774104683195593,12.1,-0.7772013089345953,0.08142704441692328,0.5701883738119587
769.9999999999997,10.606060606060602,0.13774104683195593,12.1,-0.7766138025690602,0.08129904638868406,0.5692920747003372
779.9999999999997,10.743801652892557,0.13774104683195593,12.1,-0.7764097215164167,0.0812162726167666,0.5687124559417066
789.9999999999997,10.881542699724513,0.13774104683195593,12.1,-0.7761316209947315,0.08114707274387406,0.5682278876600609
799.9999999999995,11.019283746556468,0.13774104683195593,12.1,-0.7755993793452528,0.08102212472046808,0.5673529460385514
809.9999999999995,11.157024793388423,0.13774104683195593,12.1,-0.7752853707932864,0.08093962339392533,0.566775235063585
819.9999999999995,11.294765840220379,0.13774104683195593,12.1,-0.7747937325533414,0.08087329153854243,0.5663107499158857
829.9999999999994,11.432506887052334,0.13774104683195593,12.1,-0.7742676724015296,0.08069423183639887,0.5650568942575894
839.9999999999994,11.57024793388429,0.13774104683195593,12.1,-0.7739381667361724,0.08062474003008953,0.5645702817283431
849.9999999999993,11.707988980716244,0.13774104683195593,12.1,-0.7734368452999365,0.08050440204076789,0.5637276216154723
859.9999999999992,11.8457300275482,0.13774104683195593,12.1,-0.7730260461455033,0.08043506101236474,0.5632420649001725
869.9999999999993,11.983471074380155,0.13774104683195593,12.1,-0.7727381850153144,0.08033024957182427,0.56250812858618
879.9999999999992,12.12121212121211,0.13774104683195593,12.1,-0.772426827022071,0.08027395769509102,0.5621139478335421
889.9999999999992,12.258953168044066,0.13774104683195593,12.1,-0.7720284951049923,0.08017563940390822,0.5614254794387117
899.999999999999,12.396694214876021,0.13774104683195593,12.1,-0.7718961102207751,0.08013681330780924,0.561153601848721
