x_data,y_data
0.041558441558441565,26.182598806441305
0.07673027652619484,84.49889056103171
0.11125011043378392,136.0330874657468
0.1451179432812086,612.3310020940642
0.178333775068469,774.2216530649421
0.21089760579556496,1012.4224670089038
0.24280943546249667,1451.7834818821193
0.2740692640692639,1790.9948093568612
0.3046770916158669,1996.9327385333238
0.33463291810230605,2216.5800085625065
0.36393674352858,2438.8128863392944
0.3925885678946907,2671.1522817318837
0.4205883912006363,3022.31423311568
0.44793621344641776,3399.3258047281797
0.47463203463203424,3648.4266665503505
0.5006758547574875,3910.637874045294
0.5260676738227762,4219.483335382277
0.5508074918278999,4577.521192710831
0.5748953087728595,4936.225072097933
0.5983311246576549,5160.396503842725
0.6211149394822862,5456.105572831485
0.6432467532467533,5849.627099624774
0.6647265659510563,5883.537080702958
0.6855543775951934,5888.114624297927
0.7057301881791674,5997.691340357017
0.7252539977029775,6132.197559595496
0.7441258061666219,6295.992020392919
0.7623456135701038,6509.0984578442685
0.77991341991342,6571.797248789553
0.7968292251965717,6672.499402590027
0.8130930294195595,6908.65172267449
0.8287048325823827,7010.156363628036
0.8436646346850437,6930.434511983408
0.8579724357275369,7034.518938344195
0.8716282357098676,7031.3205898069855
0.8846320346320343,6921.178031947911
0.8969838324940366,6815.744151782047
0.9086836292958734,6651.833569501335
0.9197314250375473,6409.120802782446
0.9301272197190565,6092.004029853531
0.9398710133404012,5711.079122805052
0.9489628059015808,5247.632584521121
0.9574025974025978,4662.4997191810335
0.9651903878434495,4009.8176251621967
0.9723261772241361,3406.6714609686646
0.9788099655446589,2775.8574768184612
0.9846417528050179,2133.576175410606
0.9898215390052129,1574.5060649694105
0.9943493241452425,1050.717804476671
0.9982251082251076,524.223431977926
