x_data,y_data
0.041558690106259774,-119.6913214791354
0.076730536531958,-140.43042415134414
0.11125038854691739,-139.81619221649666
0.14511823799534665,-1180.2119341307305
0.1783340785790512,-1353.4133975978432
0.21089789135043138,-1614.441471398584
0.2428096793801671,-2103.9300712244367
0.2740694676556783,-2391.66100848058
0.30467726631095565,-2518.1285025240463
0.33463307009558235,-2683.8194968425455
0.36393687343501935,-2866.0107516965377
0.3925886766196867,-3069.2336444316506
0.42058848034223856,-3412.120004701789
0.4479362850330314,-3783.083970209838
0.47463209060108213,-4011.7659704378802
0.5006758968043861,-4257.165926705514
0.52606770363462,-4555.287571879301
0.5508075109636897,-4906.501543772433
0.574895318509787,-5257.748956709317
0.598331126055892,-5469.201923395045
0.6211149335437058,-5756.702592878397
0.6432467409440604,-6149.810524514001
0.664726548168482,-6167.200134491687
0.6855543551391837,-6152.228713849564
0.7057301618157025,-6251.86905289184
0.7252539680976173,-6380.098268796366
0.7441257738199152,-6536.255512934041
0.7623455788127876,-6746.228792588193
0.7799133829890394,-6801.954086622588
0.7968291863359404,-6897.862806799698
0.8130929888407269,-7135.43024646546
0.8287047904871095,-7235.454976078368
0.8436645912564116,-7148.844548022336
0.8579723911291356,-7253.234750594964
0.8716281900876739,-7248.067599089264
0.8846319879726853,-7135.091498109649
0.8969837841763061,-7026.38287980027
0.908683579525189,-6857.8514582015405
0.9197313759568064,-6608.317081422449
0.9301271712413656,-6281.855629180947
0.9398709621879532,-5891.568238410607
0.9489627519254833,-5414.320980023284
0.9574025444046471,-4811.241429117112
0.9651903375793932,-4138.133067249352
0.972326127491037,-3514.645537922261
0.9788099132793964,-2863.6711625405273
0.984641697427705,-2200.610474735453
0.989821482293532,-1623.372916767242
0.9943492679297916,-1082.2353274907632
0.9982250536663773,-538.4240484672632
