x_data,y_data
0.041558441558441565,-57.379109858787224
0.07673027652619484,-43.423832141373914
0.11125011043378392,-32.477002406932336
0.1451179432812086,-24.179841053860304
0.178333775068469,-18.018072548220122
0.21089760579556496,-14.117971979270747
0.24280943546249667,-11.764375012903926
0.2740692640692639,-9.971352546972339
0.3046770916158669,-8.53591141547226
0.33463291810230605,-7.47328983947294
0.36393674352858,-6.679901205183568
0.3925885678946907,-6.0878973734452115
0.4205883912006363,-5.65748160399379
0.44793621344641776,-5.350489477979406
0.47463203463203424,-5.137371755084882
0.5006758547574875,-4.991940444791594
0.5260676738227762,-4.889880586003083
0.5508074918278999,-4.822983215114554
0.5748953087728595,-4.795896714792832
0.5983311246576549,-4.8111617355264675
0.6211149394822862,-4.860505987654523
0.6432467532467533,-4.9274138534668035
0.6647265659510563,-5.005713970246361
0.6855543775951934,-5.088177791545191
0.7057301881791674,-5.156157673777786
0.7252539977029775,-5.207014307981679
0.7441258061666219,-5.24214522923657
0.7623456135701038,-5.286173004608528
0.77991341991342,-5.347211299308512
0.7968292251965717,-5.424300130178008
0.8130930294195595,-5.517743456098064
0.8287048325823827,-5.62556707748836
0.8436646346850437,-5.746478820984636
0.8579724357275369,-5.879189682634338
0.8716282357098676,-6.021103144942869
0.8846320346320343,-6.1696286555972835
0.8969838324940366,-6.32153835568872
0.9086836292958734,-6.475041042468292
0.9197314250375473,-6.6233504096777365
0.9301272197190565,-6.75434314421537
0.9398710133404012,-6.867358560259633
0.9489628059015808,-6.96322190008371
0.9574025974025978,-7.042865692054209
0.9651903878434495,-7.107857520914436
0.9723261772241361,-7.159676640122522
0.9788099655446589,-7.200266721491045
0.9846417528050179,-7.2310298024371
0.9898215390052129,-7.253577523809091
0.9943493241452425,-7.269764452666453
0.9982251082251076,-7.280580386806837
