x_data,y_data
0.041558441558441565,22.105967436708344
0.07673027652619484,72.0496993732658
0.11125011043378392,117.29234061690785
0.1451179432812086,547.7748906153905
0.178333775068469,712.7538196983372
0.21089760579556496,932.3760155684245
0.24280943546249667,1312.6317184707812
0.2740692640692639,1709.0981139835133
0.3046770916158669,2011.7556401058062
0.33463291810230605,2283.47392511211
0.36393674352858,2569.613199933919
0.3925885678946907,2855.3015258961354
0.4205883912006363,3189.260722584156
0.44793621344641776,3539.38696993739
0.47463203463203424,3846.3731489193997
0.5006758547574875,4140.20355376141
0.5260676738227762,4443.7186422609375
0.5508074918278999,4780.372338924143
0.5748953087728595,5175.361761246096
0.5983311246576549,5390.570864475342
0.6211149394822862,5692.664732685686
0.6432467532467533,6089.544917758713
0.6647265659510563,6134.638784685724
0.6855543775951934,6148.098943153224
0.7057301881791674,6247.262273344214
0.7252539977029775,6385.888012457621
0.7441258061666219,6513.102211983199
0.7623456135701038,6741.81468403867
0.77991341991342,6809.74927221364
0.7968292251965717,6902.62884908963
0.8130930294195595,7112.970170495589
0.8287048325823827,7199.051965013066
0.8436646346850437,7089.007571940605
0.8579724357275369,7164.007706012128
0.8716282357098676,7136.156470697936
0.8846320346320343,6973.800986530758
0.8969838324940366,6844.215457340739
0.9086836292958734,6658.022938822578
0.9197314250375473,6396.435865599019
0.9301272197190565,6063.6784565287235
0.9398710133404012,5670.986011301706
0.9489628059015808,5200.467039826909
0.9574025974025978,4612.742778403134
0.9651903878434495,3961.2967608531076
0.9723261772241361,3368.168358729387
0.9788099655446589,2741.828663269986
0.9846417528050179,2109.0610390435213
0.9898215390052129,1555.653506886228
0.9943493241452425,1038.2040672301637
0.9982251082251076,518.5535286958184
