x_data,y_data
0.041558441558441565,-96.5632284553431
0.07673027652619484,-117.46859714502324
0.11125011043378392,-121.65714629029844
0.1451179432812086,-1096.304154101692
0.178333775068469,-1305.8479018486098
0.21089760579556496,-1557.2743116258453
0.24280943546249667,-2018.531750538424
0.2740692640692639,-2420.514750208215
0.3046770916158669,-2669.808595968871
0.33463291810230605,-2886.1319932799092
0.36393674352858,-3129.0221944062723
0.3925885678946907,-3380.394605206591
0.4205883912006363,-3692.6528441243677
0.44793621344641776,-4026.390377805192
0.47463203463203424,-4312.132096775255
0.5006758547574875,-4585.5630381406745
0.5260676738227762,-4871.632381383828
0.5508074918278999,-5195.430166133221
0.5748953087728595,-5582.655478470037
0.5983311246576549,-5780.97046433754
0.6211149394822862,-6071.026405866217
0.6432467532467533,-6466.8300339372945
0.6647265659510563,-6490.95947208587
0.6855543775951934,-6481.982066622982
0.7057301881791674,-6567.175121262433
0.7252539977029775,-6698.248555611865
0.7441258061666219,-6814.638005465734
0.7623456135701038,-7040.488429651916
0.77991341991342,-7099.644529195095
0.7968292251965717,-7186.161432331723
0.8130930294195595,-7396.899254837579
0.8287048325823827,-7479.640135153851
0.8436646346850437,-7359.781465120545
0.8579724357275369,-7433.577720147262
0.8716282357098676,-7401.701324843166
0.8846320346320343,-7233.1029541865255
0.8969838324940366,-7097.886020046234
0.9086836292958734,-6904.466016618358
0.9197314250375473,-6632.949443875613
0.9301272197190565,-6287.804540774424
0.9398710133404012,-5882.721189955406
0.9489628059015808,-5394.84493969621
0.9574025974025978,-4785.2323669096295
0.9651903878434495,-4109.345575091486
0.9723261772241361,-3492.630934559684
0.9788099655446589,-2842.6136808030446
0.9846417528050179,-2185.789368054224
0.9898215390052129,-1611.3532830775068
0.9943493241452425,-1073.862765851629
0.9982251082251076,-534.3894196101405
