x_data,y_data
0.06818207428330704,0.0
0.15482484275242983,56.64422013700471
0.23726385557816765,79.68218573382673
0.31549913954163633,89.1517501872304
0.38953075595600095,88.450819232535
0.45935868868996965,92.9894924823999
0.5249829427484126,94.65493560171095
0.5864035152878683,98.28698602564539
0.6436204037594323,102.61942704032731
0.6966336066675682,94.32866433083487
0.7454431226195395,93.48391878112857
0.7900489498507857,92.18863049365979
0.8304510872725953,92.00304897283051
0.8666495347743619,87.35242487512234
0.8986442924393876,80.38190819638447
0.9264353593352096,70.67186492396063
0.9500227346797617,56.96637686990099
0.969406419517997,40.24941983933404
0.9845864145152753,23.2171551236995
0.995562719135487,9.470637339074448
