x_data,y_data
0.041558441558441565,-0.0002346448409415094
0.07673027652619484,-0.000518391873733556
0.11125011043378392,-0.0007642917768023612
0.1451179432812086,0.0016296086265126393
0.178333775068469,0.002859402715856014
0.21089760579556496,0.0038885752573264414
0.24280943546249667,0.005194394317413048
0.2740692640692639,0.005731790358190339
0.3046770916158669,0.00564587346612964
0.33463291810230605,0.005445232210007035
0.36393674352858,0.005277241296235665
0.3925885678946907,0.005163595218291662
0.4205883912006363,0.005135280038013805
0.44793621344641776,0.0051438306015547264
0.47463203463203424,0.0050640898196357325
0.5006758547574875,0.004963987340531965
0.5260676738227762,0.004869681592433969
0.5508074918278999,0.004800904175186661
0.5748953087728595,0.004755929576224522
0.5983311246576549,0.00462138449343486
0.6211149394822862,0.004486937262037834
0.6432467532467533,0.004505045079006013
0.6647265659510563,0.004271388570357377
0.6855543775951934,0.003975395740928435
0.7057301881791674,0.003787276972544617
0.7252539977029775,0.003695408725054602
0.7441258061666219,0.0035047887855466967
0.7623456135701038,0.003420295187646969
0.77991341991342,0.003259593862353669
0.7968292251965717,0.0031136630790236587
0.8130930294195595,0.0030383265245286692
0.8287048325823827,0.002912229328260802
0.8436646346850437,0.0027095734460763927
0.8579724357275369,0.0025902427793173606
0.8716282357098676,0.00243800041363987
0.8846320346320343,0.0022803616474701676
0.8969838324940366,0.0021155826032498793
0.9086836292958734,0.001940014911236924
0.9197314250375473,0.001747293443447449
0.9301272197190565,0.0015466635652409883
0.9398710133404012,0.0013726195900725234
0.9489628059015808,0.0011670410534751962
0.9574025974025978,0.0009533795920498338
0.9651903878434495,0.0007480095186966763
0.9723261772241361,0.0005642829786715981
0.9788099655446589,0.0004090914024937208
0.9846417528050179,0.0002743476894172037
0.9898215390052129,0.00017193011607957004
0.9943493241452425,9.038319645042099e-5
0.9982251082251076,2.8458618742345897e-5
