Knauer_r,Knauer_Psi,Kelley_r,Kelley_Psi,LLR_r,LLR_Psi,HLR_r,HLR_Psi,CBR1_2BC_r,CBR1_2BC_Psi,CBR2_2BC_r,CBR2_2BC_Psi,CBR1_4BC_r,CBR1_4BC_Psi,CBR2_4BC_r,CBR2_4BC_Psi
0.8579724357275369,-0.4452894175002349,0.8579724357275369,5.8845154507980775,0.8579724357275369,10.990507945775065,0.8579724357275369,-2.3474920542249356,0.8579724357275369,1.0050233690139878,0.8579724357275369,1.9915094900548302,0.8579724357275369,-1.1668511933733878,0.8579724357275369,7.821369569880975
0.8716282357098676,-0.7180765416274097,0.8716282357098676,6.274203151687998,0.8716282357098676,10.964764567276037,0.8716282357098676,-2.3732354327239635,0.8716282357098676,1.2196640212183847,0.8716282357098676,1.0655192033061212,0.8716282357098676,-0.8935537782600798,0.8716282357098676,6.771488795918755
0.8846320346320343,-0.9574547967393567,0.8846320346320343,6.6679777461394965,0.8846320346320343,10.953807820456536,0.8846320346320343,-2.384192179543464,0.8846320346320343,1.912614465533096,0.8846320346320343,0.6255884979335626,0.8846320346320343,-0.6122077585191508,0.8846320346320343,5.630877185583004
0.8969838324940366,-1.164776743583856,0.8969838324940366,7.064178962419457,0.8969838324940366,10.95539694129699,0.8969838324940366,-2.382603058703011,0.8969838324940366,2.6284927535670235,0.8969838324940366,0.22345064950344984,0.8969838324940366,-0.3341939125640214,0.8969838324940366,4.410287512639808
0.9086836292958734,-1.342746290426462,0.9086836292958734,7.459973087443802,0.9086836292958734,10.966231354744513,0.9086836292958734,-2.3717686452554867,0.9086836292958734,3.3626696274140513,0.9086836292958734,-0.1402630352112737,0.9086836292958734,-0.06999895805677003,0.9086836292958734,3.123254030404822
0.9197314250375472,-1.4925047238793558,0.9197314250375472,7.853598896464724,0.9197314250375472,10.984161117078434,0.9197314250375472,-2.3538388829215657,0.9197314250375472,4.110240263945787,0.9197314250375472,-0.4625674689980226,0.9197314250375472,0.17681096038865673,0.9197314250375472,1.786387279943583
0.9301272197190564,-1.61514900553622,0.9301272197190564,8.243667317202949,0.9301272197190564,11.006274763516615,0.9301272197190564,-2.3317252364833863,0.9301272197190564,4.870206504902409,0.9301272197190564,-0.7401271715974505,0.9301272197190564,0.41217676131199776,0.9301272197190564,0.4277434591153417
0.9398710133404012,-1.7153680573100227,0.9398710133404012,8.625206887350856,0.9398710133404012,11.030692653644703,0.9398710133404012,-2.307307346355297,0.9398710133404012,5.6304827200971586,0.9398710133404012,-0.9784296312797318,0.9398710133404012,1.5875829948227427,0.9398710133404012,0.016442682077341786
0.9489628059015808,-1.7975099524392135,0.9489628059015808,8.993596174816323,0.9489628059015808,11.055829490776185,0.9489628059015808,-2.282170509223815,0.9489628059015808,6.380429713242207,0.9489628059015808,-1.1833705616943462,0.9489628059015808,2.7925067646754864,0.9489628059015808,-0.3401465091611746
0.9574025974025978,-1.8657335614568336,0.9574025974025978,9.344450108779782,0.9574025974025978,11.08004357430178,0.9574025974025978,-2.2579564256982216,0.9574025974025978,7.109574839388512,0.9574025974025978,-1.3606791251523904,0.9574025974025978,3.9947073357537177,0.9574025974025978,-0.6567572227726673
0.9651903878434496,-1.9227203196098754,0.9651903878434496,9.675070279534435,0.9651903878434496,11.103025394147938,0.9651903878434496,-2.234974605852062,0.9651903878434496,7.808891334581612,0.9651903878434496,-1.5146386029698102,0.9651903878434496,5.173907343047474,0.9651903878434496,-0.9384404878359338
0.972326177224136,-1.9713370833221262,0.972326177224136,9.982140690174337,0.972326177224136,11.123632846138754,0.972326177224136,-2.2143671538612457,0.972326177224136,8.470317779922908,0.972326177224136,-1.6494615219341127,0.972326177224136,6.311127907638023,0.972326177224136,-1.1897579101073623
0.9788099655446588,-2.0134550607367676,0.9788099655446588,10.263546253285085,0.9788099655446588,11.141511779685406,0.9788099655446588,-2.1964882203145946,0.9788099655446588,9.08726400188188,0.9788099655446588,-1.7682305609635498,0.9788099655446588,7.389511004393601,0.9788099655446588,-1.4142928652694273
0.984641752805018,-2.0497750566657444,0.984641752805018,10.518887908586091,0.984641752805018,11.157294143830175,0.984641752805018,-2.1807058561698254,0.984641752805018,9.65440587413694,0.984641752805018,-1.8724783485844596,0.984641752805018,8.395599985784546,0.984641752805018,-1.6143097213319249
0.9898215390052127,-2.0815168592341804,0.9898215390052127,10.746259390378455,0.9898215390052127,11.170521573906822,0.9898215390052127,-2.1674784260931794,0.9898215390052127,10.166610266621209,0.9898215390052127,-1.9640716830173681,0.9898215390052127,9.315918954088904,0.9898215390052127,-1.7917094952530515
0.9943493241452424,-2.1091920017589696,0.9943493241452424,10.94555210834625,0.9943493241452424,11.181429982725833,0.9943493241452424,-2.1565700172741673,0.9943493241452424,10.62059442915483,0.9943493241452424,-2.0439215731229283,0.9943493241452424,10.140599662591015,0.9943493241452424,-1.9475106674485878
0.9982251082251076,-2.1328155035150655,0.9982251082251076,11.116213095171801,0.9982251082251076,11.190377891025943,0.9982251082251076,-2.1476221089740584,0.9982251082251076,11.013671097979351,0.9982251082251076,-2.112343541340562,0.9982251082251076,10.860701587494265,0.9982251082251076,-2.081803995415533
