XFOIL & experimental polar
Polar key
Airfoil,Cylinder2
Reynolds number,1000000
Ncrit,9
Mach,0
Max Cl/Cd
Max Cl/Cd alpha


Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-90.00,0.0,0.35,0.0,0.0,0.0,0.0
-60.00,0.0,0.35,0.0,0.0,0.0,0.0
-50.00,0.0,0.35,0.0,0.0,0.0,0.0
-30.00,0.0,0.35,0.0,0.0,0.0,0.0
0.00,0.0,0.35,0.0,0.0,0.0,0.0
30.00,0.0,0.35,0.0,0.0,0.0,0.0
50.00,0.0,0.35,0.0,0.0,0.0,0.0
60.00,0.0,0.35,0.0,0.0,0.0,0.0
90.00,0.0,0.35,0.0,0.0,0.0,0.0
